country,coverage,measure,year,month,flights
ITA,INTL,CAF_PAS,2007,M07,79799
LTU,INTL,CAF_PAS,2007,M07,3046
LUX,INTL,CAF_PAS,2007,M07,3412
LVA,INTL,CAF_PAS,2007,M07,3945
MNE,INTL,CAF_PAS,2007,M07,
MKD,INTL,CAF_PAS,2007,M07,
MLT,INTL,CAF_PAS,2007,M07,3059
NLD,INTL,CAF_PAS,2007,M07,42447
NOR,INTL,CAF_PAS,2007,M07,15829
POL,INTL,CAF_PAS,2007,M07,18738
PRT,INTL,CAF_PAS,2007,M07,20930
ROU,INTL,CAF_PAS,2007,M07,8455
RS,INTL,CAF_PAS,2007,M07,
SWE,INTL,CAF_PAS,2007,M07,16323
SVN,INTL,CAF_PAS,2007,M07,2892
SVK,INTL,CAF_PAS,2007,M07,2785
TUR,INTL,CAF_PAS,2007,M07,
GBR,INTL,CAF_PAS,2007,M07,139883
AUT,"NAT",CAF_PAS,2007,M07,1674
BEL,"NAT",CAF_PAS,2007,M07,823
BGR,"NAT",CAF_PAS,2007,M07,309
CHE,"NAT",CAF_PAS,2007,M07,985
CYP,"NAT",CAF_PAS,2007,M07,199
CZE,"NAT",CAF_PAS,2007,M07,965
DEU,"NAT",CAF_PAS,2007,M07,28122
DNK,"NAT",CAF_PAS,2007,M07,3847
EST,"NAT",CAF_PAS,2007,M07,204
GRC,"NAT",CAF_PAS,2007,M07,11423
ESP,"NAT",CAF_PAS,2007,M07,46683
FIN,"NAT",CAF_PAS,2007,M07,2645
FRA,"NAT",CAF_PAS,2007,M07,37399
HRV,"NAT",CAF_PAS,2007,M07,
HUN,"NAT",CAF_PAS,2007,M07,0
IRL,"NAT",CAF_PAS,2007,M07,1789
ISL,"NAT",CAF_PAS,2007,M07,
ITA,"NAT",CAF_PAS,2007,M07,32393
LTU,"NAT",CAF_PAS,2007,M07,1
LUX,"NAT",CAF_PAS,2007,M07,0
LVA,"NAT",CAF_PAS,2007,M07,92
MNE,"NAT",CAF_PAS,2007,M07,
MKD,"NAT",CAF_PAS,2007,M07,
MLT,"NAT",CAF_PAS,2007,M07,0
NLD,"NAT",CAF_PAS,2007,M07,307
NOR,"NAT",CAF_PAS,2007,M07,17719
POL,"NAT",CAF_PAS,2007,M07,2804
PRT,"NAT",CAF_PAS,2007,M07,4007
ROU,"NAT",CAF_PAS,2007,M07,1294
RS,"NAT",CAF_PAS,2007,M07,
SWE,"NAT",CAF_PAS,2007,M07,5616
SVN,"NAT",CAF_PAS,2007,M07,
SVK,"NAT",CAF_PAS,2007,M07,141
TUR,"NAT",CAF_PAS,2007,M07,
GBR,"NAT",CAF_PAS,2007,M07,42539
AUT,TOTAL,CAF_PAS,2007,M07,27739
BEL,TOTAL,CAF_PAS,2007,M07,24243
BGR,TOTAL,CAF_PAS,2007,M07,9206
CHE,TOTAL,CAF_PAS,2007,M07,34087
CYP,TOTAL,CAF_PAS,2007,M07,7611
CZE,TOTAL,CAF_PAS,2007,M07,16596
DEU,TOTAL,CAF_PAS,2007,M07,157389
DNK,TOTAL,CAF_PAS,2007,M07,25293
EST,TOTAL,CAF_PAS,2007,M07,2404
GRC,TOTAL,CAF_PAS,2007,M07,45129
ESP,TOTAL,CAF_PAS,2007,M07,143264
FIN,TOTAL,CAF_PAS,2007,M07,12631
FRA,TOTAL,CAF_PAS,2007,M07,134940
HRV,TOTAL,CAF_PAS,2007,M07,
HUN,TOTAL,CAF_PAS,2007,M07,10597
IRL,TOTAL,CAF_PAS,2007,M07,23871
ISL,TOTAL,CAF_PAS,2007,M07,2448
ITA,TOTAL,CAF_PAS,2007,M07,112192
LTU,TOTAL,CAF_PAS,2007,M07,3047
LUX,TOTAL,CAF_PAS,2007,M07,3412
LVA,TOTAL,CAF_PAS,2007,M07,4037
MNE,TOTAL,CAF_PAS,2007,M07,
MKD,TOTAL,CAF_PAS,2007,M07,
MLT,TOTAL,CAF_PAS,2007,M07,3059
NLD,TOTAL,CAF_PAS,2007,M07,42754
NOR,TOTAL,CAF_PAS,2007,M07,33548
POL,TOTAL,CAF_PAS,2007,M07,21542
PRT,TOTAL,CAF_PAS,2007,M07,24937
ROU,TOTAL,CAF_PAS,2007,M07,9749
RS,TOTAL,CAF_PAS,2007,M07,
SWE,TOTAL,CAF_PAS,2007,M07,21939
SVN,TOTAL,CAF_PAS,2007,M07,2892
SVK,TOTAL,CAF_PAS,2007,M07,2926
TUR,TOTAL,CAF_PAS,2007,M07,
GBR,TOTAL,CAF_PAS,2007,M07,182422
AUT,INTL,CAF_PAS,2007,M06,24929
BEL,INTL,CAF_PAS,2007,M06,22134
BGR,INTL,CAF_PAS,2007,M06,7354
CHE,INTL,CAF_PAS,2007,M06,31839
CYP,INTL,CAF_PAS,2007,M06,6525
CZE,INTL,CAF_PAS,2007,M06,15143
DEU,INTL,CAF_PAS,2007,M06,125940
DNK,INTL,CAF_PAS,2007,M06,22442
EST,INTL,CAF_PAS,2007,M06,2374
GRC,INTL,CAF_PAS,2007,M06,28829
ESP,INTL,CAF_PAS,2007,M06,89026
FIN,INTL,CAF_PAS,2007,M06,11208
FRA,INTL,CAF_PAS,2007,M06,91695
HRV,INTL,CAF_PAS,2007,M06,
HUN,INTL,CAF_PAS,2007,M06,9927
IRL,INTL,CAF_PAS,2007,M06,21209
ISL,INTL,CAF_PAS,2007,M06,2208
ITA,INTL,CAF_PAS,2007,M06,73002
LTU,INTL,CAF_PAS,2007,M06,3056
LUX,INTL,CAF_PAS,2007,M06,3336
LVA,INTL,CAF_PAS,2007,M06,3903
MNE,INTL,CAF_PAS,2007,M06,
MKD,INTL,CAF_PAS,2007,M06,
MLT,INTL,CAF_PAS,2007,M06,2697
NLD,INTL,CAF_PAS,2007,M06,40592
NOR,INTL,CAF_PAS,2007,M06,16499
POL,INTL,CAF_PAS,2007,M06,17945
PRT,INTL,CAF_PAS,2007,M06,19217
ROU,INTL,CAF_PAS,2007,M06,7719
RS,INTL,CAF_PAS,2007,M06,
SWE,INTL,CAF_PAS,2007,M06,18470
SVN,INTL,CAF_PAS,2007,M06,2646
SVK,INTL,CAF_PAS,2007,M06,2427
TUR,INTL,CAF_PAS,2007,M06,
GBR,INTL,CAF_PAS,2007,M06,133786
AUT,"NAT",CAF_PAS,2007,M06,1731
BEL,"NAT",CAF_PAS,2007,M06,1042
BGR,"NAT",CAF_PAS,2007,M06,306
CHE,"NAT",CAF_PAS,2007,M06,985
CYP,"NAT",CAF_PAS,2007,M06,208
CZE,"NAT",CAF_PAS,2007,M06,982
DEU,"NAT",CAF_PAS,2007,M06,27835
DNK,"NAT",CAF_PAS,2007,M06,4235
EST,"NAT",CAF_PAS,2007,M06,195
GRC,"NAT",CAF_PAS,2007,M06,10041
ESP,"NAT",CAF_PAS,2007,M06,43130
FIN,"NAT",CAF_PAS,2007,M06,4741
FRA,"NAT",CAF_PAS,2007,M06,35454
HRV,"NAT",CAF_PAS,2007,M06,
HUN,"NAT",CAF_PAS,2007,M06,2
IRL,"NAT",CAF_PAS,2007,M06,1654
ISL,"NAT",CAF_PAS,2007,M06,
ITA,"NAT",CAF_PAS,2007,M06,29838
LTU,"NAT",CAF_PAS,2007,M06,1
LUX,"NAT",CAF_PAS,2007,M06,0
LVA,"NAT",CAF_PAS,2007,M06,83
MNE,"NAT",CAF_PAS,2007,M06,
MKD,"NAT",CAF_PAS,2007,M06,
MLT,"NAT",CAF_PAS,2007,M06,0
NLD,"NAT",CAF_PAS,2007,M06,330
NOR,"NAT",CAF_PAS,2007,M06,21161
POL,"NAT",CAF_PAS,2007,M06,2675
PRT,"NAT",CAF_PAS,2007,M06,3260
ROU,"NAT",CAF_PAS,2007,M06,1248
RS,"NAT",CAF_PAS,2007,M06,
SWE,"NAT",CAF_PAS,2007,M06,9437
SVN,"NAT",CAF_PAS,2007,M06,
SVK,"NAT",CAF_PAS,2007,M06,152
TUR,"NAT",CAF_PAS,2007,M06,
GBR,"NAT",CAF_PAS,2007,M06,41572
AUT,TOTAL,CAF_PAS,2007,M06,26660
BEL,TOTAL,CAF_PAS,2007,M06,23176
BGR,TOTAL,CAF_PAS,2007,M06,7660
CHE,TOTAL,CAF_PAS,2007,M06,32824
CYP,TOTAL,CAF_PAS,2007,M06,6733
CZE,TOTAL,CAF_PAS,2007,M06,16125
DEU,TOTAL,CAF_PAS,2007,M06,153775
DNK,TOTAL,CAF_PAS,2007,M06,26677
EST,TOTAL,CAF_PAS,2007,M06,2569
GRC,TOTAL,CAF_PAS,2007,M06,38870
ESP,TOTAL,CAF_PAS,2007,M06,132156
FIN,TOTAL,CAF_PAS,2007,M06,15949
FRA,TOTAL,CAF_PAS,2007,M06,127149
HRV,TOTAL,CAF_PAS,2007,M06,
HUN,TOTAL,CAF_PAS,2007,M06,9929
IRL,TOTAL,CAF_PAS,2007,M06,22863
ISL,TOTAL,CAF_PAS,2007,M06,2208
ITA,TOTAL,CAF_PAS,2007,M06,102840
LTU,TOTAL,CAF_PAS,2007,M06,3057
LUX,TOTAL,CAF_PAS,2007,M06,3336
LVA,TOTAL,CAF_PAS,2007,M06,3986
MNE,TOTAL,CAF_PAS,2007,M06,
MKD,TOTAL,CAF_PAS,2007,M06,
MLT,TOTAL,CAF_PAS,2007,M06,2697
NLD,TOTAL,CAF_PAS,2007,M06,40922
NOR,TOTAL,CAF_PAS,2007,M06,37660
POL,TOTAL,CAF_PAS,2007,M06,20620
PRT,TOTAL,CAF_PAS,2007,M06,22477
ROU,TOTAL,CAF_PAS,2007,M06,8967
RS,TOTAL,CAF_PAS,2007,M06,
SWE,TOTAL,CAF_PAS,2007,M06,27907
SVN,TOTAL,CAF_PAS,2007,M06,2646
SVK,TOTAL,CAF_PAS,2007,M06,2579
TUR,TOTAL,CAF_PAS,2007,M06,
GBR,TOTAL,CAF_PAS,2007,M06,175358
AUT,INTL,CAF_PAS,2007,M05,23801
BEL,INTL,CAF_PAS,2007,M05,22443
BGR,INTL,CAF_PAS,2007,M05,4439
CHE,INTL,CAF_PAS,2007,M05,32176
CYP,INTL,CAF_PAS,2007,M05,6157
CZE,INTL,CAF_PAS,2007,M05,14218
DEU,INTL,CAF_PAS,2007,M05,125334
DNK,INTL,CAF_PAS,2007,M05,21548
EST,INTL,CAF_PAS,2007,M05,2343
GRC,INTL,CAF_PAS,2007,M05,23150
ESP,INTL,CAF_PAS,2007,M05,84332
FIN,INTL,CAF_PAS,2007,M05,10871
FRA,INTL,CAF_PAS,2007,M05,92680
HRV,INTL,CAF_PAS,2007,M05,
HUN,INTL,CAF_PAS,2007,M05,9634
IRL,INTL,CAF_PAS,2007,M05,20147
ISL,INTL,CAF_PAS,2007,M05,1658
ITA,INTL,CAF_PAS,2007,M05,68458
LTU,INTL,CAF_PAS,2007,M05,3012
LUX,INTL,CAF_PAS,2007,M05,3330
LVA,INTL,CAF_PAS,2007,M05,3835
MNE,INTL,CAF_PAS,2007,M05,
MKD,INTL,CAF_PAS,2007,M05,
MLT,INTL,CAF_PAS,2007,M05,2638
NLD,INTL,CAF_PAS,2007,M05,41648
NOR,INTL,CAF_PAS,2007,M05,15522
POL,INTL,CAF_PAS,2007,M05,17154
PRT,INTL,CAF_PAS,2007,M05,19017
ROU,INTL,CAF_PAS,2007,M05,6917
RS,INTL,CAF_PAS,2007,M05,
SWE,INTL,CAF_PAS,2007,M05,17792
SVN,INTL,CAF_PAS,2007,M05,2505
SVK,INTL,CAF_PAS,2007,M05,1861
TUR,INTL,CAF_PAS,2007,M05,
GBR,INTL,CAF_PAS,2007,M05,130771
AUT,"NAT",CAF_PAS,2007,M05,1670
BEL,"NAT",CAF_PAS,2007,M05,836
BGR,"NAT",CAF_PAS,2007,M05,249
CHE,"NAT",CAF_PAS,2007,M05,1058
CYP,"NAT",CAF_PAS,2007,M05,183
CZE,"NAT",CAF_PAS,2007,M05,896
DEU,"NAT",CAF_PAS,2007,M05,28638
DNK,"NAT",CAF_PAS,2007,M05,4127
EST,"NAT",CAF_PAS,2007,M05,201
GRC,"NAT",CAF_PAS,2007,M05,9417
ESP,"NAT",CAF_PAS,2007,M05,44846
FIN,"NAT",CAF_PAS,2007,M05,5332
FRA,"NAT",CAF_PAS,2007,M05,33931
HRV,"NAT",CAF_PAS,2007,M05,
HUN,"NAT",CAF_PAS,2007,M05,2
IRL,"NAT",CAF_PAS,2007,M05,1810
ISL,"NAT",CAF_PAS,2007,M05,
ITA,"NAT",CAF_PAS,2007,M05,28200
LTU,"NAT",CAF_PAS,2007,M05,1
LUX,"NAT",CAF_PAS,2007,M05,0
LVA,"NAT",CAF_PAS,2007,M05,75
MNE,"NAT",CAF_PAS,2007,M05,
MKD,"NAT",CAF_PAS,2007,M05,
MLT,"NAT",CAF_PAS,2007,M05,0
NLD,"NAT",CAF_PAS,2007,M05,330
NOR,"NAT",CAF_PAS,2007,M05,21099
POL,"NAT",CAF_PAS,2007,M05,2775
PRT,"NAT",CAF_PAS,2007,M05,3273
ROU,"NAT",CAF_PAS,2007,M05,1289
RS,"NAT",CAF_PAS,2007,M05,
SWE,"NAT",CAF_PAS,2007,M05,10331
SVN,"NAT",CAF_PAS,2007,M05,1
SVK,"NAT",CAF_PAS,2007,M05,168
TUR,"NAT",CAF_PAS,2007,M05,
GBR,"NAT",CAF_PAS,2007,M05,43051
AUT,TOTAL,CAF_PAS,2007,M05,25471
BEL,TOTAL,CAF_PAS,2007,M05,23279
BGR,TOTAL,CAF_PAS,2007,M05,4688
CHE,TOTAL,CAF_PAS,2007,M05,33234
CYP,TOTAL,CAF_PAS,2007,M05,6340
CZE,TOTAL,CAF_PAS,2007,M05,15114
DEU,TOTAL,CAF_PAS,2007,M05,153972
DNK,TOTAL,CAF_PAS,2007,M05,25675
EST,TOTAL,CAF_PAS,2007,M05,2544
GRC,TOTAL,CAF_PAS,2007,M05,32567
ESP,TOTAL,CAF_PAS,2007,M05,129178
FIN,TOTAL,CAF_PAS,2007,M05,16203
FRA,TOTAL,CAF_PAS,2007,M05,126611
HRV,TOTAL,CAF_PAS,2007,M05,
HUN,TOTAL,CAF_PAS,2007,M05,9636
IRL,TOTAL,CAF_PAS,2007,M05,21957
ISL,TOTAL,CAF_PAS,2007,M05,1658
ITA,TOTAL,CAF_PAS,2007,M05,96658
LTU,TOTAL,CAF_PAS,2007,M05,3013
LUX,TOTAL,CAF_PAS,2007,M05,3330
LVA,TOTAL,CAF_PAS,2007,M05,3910
MNE,TOTAL,CAF_PAS,2007,M05,
MKD,TOTAL,CAF_PAS,2007,M05,
MLT,TOTAL,CAF_PAS,2007,M05,2638
NLD,TOTAL,CAF_PAS,2007,M05,41978
NOR,TOTAL,CAF_PAS,2007,M05,36621
POL,TOTAL,CAF_PAS,2007,M05,19929
PRT,TOTAL,CAF_PAS,2007,M05,22290
ROU,TOTAL,CAF_PAS,2007,M05,8206
RS,TOTAL,CAF_PAS,2007,M05,
SWE,TOTAL,CAF_PAS,2007,M05,28123
SVN,TOTAL,CAF_PAS,2007,M05,2506
SVK,TOTAL,CAF_PAS,2007,M05,2029
TUR,TOTAL,CAF_PAS,2007,M05,
GBR,TOTAL,CAF_PAS,2007,M05,173822
AUT,INTL,CAF_PAS,2007,M04,22007
BEL,INTL,CAF_PAS,2007,M04,20742
BGR,INTL,CAF_PAS,2007,M04,2813
CHE,INTL,CAF_PAS,2007,M04,31113
CYP,INTL,CAF_PAS,2007,M04,5355
CZE,INTL,CAF_PAS,2007,M04,13299
DEU,INTL,CAF_PAS,2007,M04,113093
DNK,INTL,CAF_PAS,2007,M04,19032
EST,INTL,CAF_PAS,2007,M04,2071
GRC,INTL,CAF_PAS,2007,M04,12418
ESP,INTL,CAF_PAS,2007,M04,71841
FIN,INTL,CAF_PAS,2007,M04,9971
FRA,INTL,CAF_PAS,2007,M04,86355
HRV,INTL,CAF_PAS,2007,M04,
HUN,INTL,CAF_PAS,2007,M04,8974
IRL,INTL,CAF_PAS,2007,M04,18933
ISL,INTL,CAF_PAS,2007,M04,1420
ITA,INTL,CAF_PAS,2007,M04,65350
LTU,INTL,CAF_PAS,2007,M04,2601
LUX,INTL,CAF_PAS,2007,M04,3124
LVA,INTL,CAF_PAS,2007,M04,3464
MNE,INTL,CAF_PAS,2007,M04,
MKD,INTL,CAF_PAS,2007,M04,
MLT,INTL,CAF_PAS,2007,M04,2337
NLD,INTL,CAF_PAS,2007,M04,38002
NOR,INTL,CAF_PAS,2007,M04,13582
POL,INTL,CAF_PAS,2007,M04,15231
PRT,INTL,CAF_PAS,2007,M04,17398
ROU,INTL,CAF_PAS,2007,M04,6875
RS,INTL,CAF_PAS,2007,M04,
SWE,INTL,CAF_PAS,2007,M04,15952
SVN,INTL,CAF_PAS,2007,M04,2290
SVK,INTL,CAF_PAS,2007,M04,1677
TUR,INTL,CAF_PAS,2007,M04,
GBR,INTL,CAF_PAS,2007,M04,115795
AUT,"NAT",CAF_PAS,2007,M04,1557
BEL,"NAT",CAF_PAS,2007,M04,1023
BGR,"NAT",CAF_PAS,2007,M04,217
CHE,"NAT",CAF_PAS,2007,M04,1054
CYP,"NAT",CAF_PAS,2007,M04,183
CZE,"NAT",CAF_PAS,2007,M04,805
DEU,"NAT",CAF_PAS,2007,M04,26630
DNK,"NAT",CAF_PAS,2007,M04,3625
EST,"NAT",CAF_PAS,2007,M04,190
GRC,"NAT",CAF_PAS,2007,M04,9042
ESP,"NAT",CAF_PAS,2007,M04,42887
FIN,"NAT",CAF_PAS,2007,M04,5180
FRA,"NAT",CAF_PAS,2007,M04,32730
HRV,"NAT",CAF_PAS,2007,M04,
HUN,"NAT",CAF_PAS,2007,M04,0
IRL,"NAT",CAF_PAS,2007,M04,1683
ISL,"NAT",CAF_PAS,2007,M04,
ITA,"NAT",CAF_PAS,2007,M04,26566
LTU,"NAT",CAF_PAS,2007,M04,2
LUX,"NAT",CAF_PAS,2007,M04,0
LVA,"NAT",CAF_PAS,2007,M04,1
MNE,"NAT",CAF_PAS,2007,M04,
MKD,"NAT",CAF_PAS,2007,M04,
MLT,"NAT",CAF_PAS,2007,M04,0
NLD,"NAT",CAF_PAS,2007,M04,337
NOR,"NAT",CAF_PAS,2007,M04,18768
POL,"NAT",CAF_PAS,2007,M04,2668
PRT,"NAT",CAF_PAS,2007,M04,3231
ROU,"NAT",CAF_PAS,2007,M04,1203
RS,"NAT",CAF_PAS,2007,M04,
SWE,"NAT",CAF_PAS,2007,M04,9727
SVN,"NAT",CAF_PAS,2007,M04,
SVK,"NAT",CAF_PAS,2007,M04,154
TUR,"NAT",CAF_PAS,2007,M04,
GBR,"NAT",CAF_PAS,2007,M04,39784
AUT,TOTAL,CAF_PAS,2007,M04,23564
BEL,TOTAL,CAF_PAS,2007,M04,21765
BGR,TOTAL,CAF_PAS,2007,M04,3030
CHE,TOTAL,CAF_PAS,2007,M04,32167
CYP,TOTAL,CAF_PAS,2007,M04,5538
CZE,TOTAL,CAF_PAS,2007,M04,14104
DEU,TOTAL,CAF_PAS,2007,M04,139723
DNK,TOTAL,CAF_PAS,2007,M04,22657
EST,TOTAL,CAF_PAS,2007,M04,2261
GRC,TOTAL,CAF_PAS,2007,M04,21460
ESP,TOTAL,CAF_PAS,2007,M04,114728
FIN,TOTAL,CAF_PAS,2007,M04,15151
FRA,TOTAL,CAF_PAS,2007,M04,119085
HRV,TOTAL,CAF_PAS,2007,M04,
HUN,TOTAL,CAF_PAS,2007,M04,8974
IRL,TOTAL,CAF_PAS,2007,M04,20616
ISL,TOTAL,CAF_PAS,2007,M04,1420
ITA,TOTAL,CAF_PAS,2007,M04,91916
LTU,TOTAL,CAF_PAS,2007,M04,2603
LUX,TOTAL,CAF_PAS,2007,M04,3124
LVA,TOTAL,CAF_PAS,2007,M04,3465
MNE,TOTAL,CAF_PAS,2007,M04,
MKD,TOTAL,CAF_PAS,2007,M04,
MLT,TOTAL,CAF_PAS,2007,M04,2337
NLD,TOTAL,CAF_PAS,2007,M04,38339
NOR,TOTAL,CAF_PAS,2007,M04,32350
POL,TOTAL,CAF_PAS,2007,M04,17899
PRT,TOTAL,CAF_PAS,2007,M04,20629
ROU,TOTAL,CAF_PAS,2007,M04,8078
RS,TOTAL,CAF_PAS,2007,M04,
SWE,TOTAL,CAF_PAS,2007,M04,25679
SVN,TOTAL,CAF_PAS,2007,M04,2290
SVK,TOTAL,CAF_PAS,2007,M04,1831
TUR,TOTAL,CAF_PAS,2007,M04,
GBR,TOTAL,CAF_PAS,2007,M04,155579
AUT,INTL,CAF_PAS,2007,M03,22591
BEL,INTL,CAF_PAS,2007,M03,20549
BGR,INTL,CAF_PAS,2007,M03,2804
CHE,INTL,CAF_PAS,2007,M03,32093
CYP,INTL,CAF_PAS,2007,M03,4133
CZE,INTL,CAF_PAS,2007,M03,12685
DEU,INTL,CAF_PAS,2007,M03,112623
DNK,INTL,CAF_PAS,2007,M03,20973
EST,INTL,CAF_PAS,2007,M03,2036
GRC,INTL,CAF_PAS,2007,M03,9137
ESP,INTL,CAF_PAS,2007,M03,64840
FIN,INTL,CAF_PAS,2007,M03,10726
FRA,INTL,CAF_PAS,2007,M03,84471
HRV,INTL,CAF_PAS,2007,M03,
HUN,INTL,CAF_PAS,2007,M03,8581
IRL,INTL,CAF_PAS,2007,M03,18114
ISL,INTL,CAF_PAS,2007,M03,1238
ITA,INTL,CAF_PAS,2007,M03,60332
LTU,INTL,CAF_PAS,2007,M03,2658
LUX,INTL,CAF_PAS,2007,M03,3213
LVA,INTL,CAF_PAS,2007,M03,3157
MNE,INTL,CAF_PAS,2007,M03,
MKD,INTL,CAF_PAS,2007,M03,
MLT,INTL,CAF_PAS,2007,M03,1778
NLD,INTL,CAF_PAS,2007,M03,37741
NOR,INTL,CAF_PAS,2007,M03,14191
POL,INTL,CAF_PAS,2007,M03,15450
PRT,INTL,CAF_PAS,2007,M03,16305
ROU,INTL,CAF_PAS,2007,M03,5647
RS,INTL,CAF_PAS,2007,M03,
SWE,INTL,CAF_PAS,2007,M03,16985
SVN,INTL,CAF_PAS,2007,M03,2137
SVK,INTL,CAF_PAS,2007,M03,1733
TUR,INTL,CAF_PAS,2007,M03,
GBR,INTL,CAF_PAS,2007,M03,114560
AUT,"NAT",CAF_PAS,2007,M03,1690
BEL,"NAT",CAF_PAS,2007,M03,822
BGR,"NAT",CAF_PAS,2007,M03,199
CHE,"NAT",CAF_PAS,2007,M03,1116
CYP,"NAT",CAF_PAS,2007,M03,198
CZE,"NAT",CAF_PAS,2007,M03,826
DEU,"NAT",CAF_PAS,2007,M03,29759
DNK,"NAT",CAF_PAS,2007,M03,4206
EST,"NAT",CAF_PAS,2007,M03,165
GRC,"NAT",CAF_PAS,2007,M03,8153
ESP,"NAT",CAF_PAS,2007,M03,43408
FIN,"NAT",CAF_PAS,2007,M03,6183
FRA,"NAT",CAF_PAS,2007,M03,34032
HRV,"NAT",CAF_PAS,2007,M03,
HUN,"NAT",CAF_PAS,2007,M03,0
IRL,"NAT",CAF_PAS,2007,M03,1757
ISL,"NAT",CAF_PAS,2007,M03,
ITA,"NAT",CAF_PAS,2007,M03,27584
LTU,"NAT",CAF_PAS,2007,M03,20
LUX,"NAT",CAF_PAS,2007,M03,0
LVA,"NAT",CAF_PAS,2007,M03,0
MNE,"NAT",CAF_PAS,2007,M03,
MKD,"NAT",CAF_PAS,2007,M03,
MLT,"NAT",CAF_PAS,2007,M03,0
NLD,"NAT",CAF_PAS,2007,M03,408
NOR,"NAT",CAF_PAS,2007,M03,21462
POL,"NAT",CAF_PAS,2007,M03,2747
PRT,"NAT",CAF_PAS,2007,M03,2972
ROU,"NAT",CAF_PAS,2007,M03,1092
RS,"NAT",CAF_PAS,2007,M03,
SWE,"NAT",CAF_PAS,2007,M03,11669
SVN,"NAT",CAF_PAS,2007,M03,
SVK,"NAT",CAF_PAS,2007,M03,150
TUR,"NAT",CAF_PAS,2007,M03,
GBR,"NAT",CAF_PAS,2007,M03,41138
AUT,TOTAL,CAF_PAS,2007,M03,24281
BEL,TOTAL,CAF_PAS,2007,M03,21371
BGR,TOTAL,CAF_PAS,2007,M03,3003
CHE,TOTAL,CAF_PAS,2007,M03,33209
CYP,TOTAL,CAF_PAS,2007,M03,4331
CZE,TOTAL,CAF_PAS,2007,M03,13511
DEU,TOTAL,CAF_PAS,2007,M03,142382
DNK,TOTAL,CAF_PAS,2007,M03,25179
EST,TOTAL,CAF_PAS,2007,M03,2201
GRC,TOTAL,CAF_PAS,2007,M03,17290
ESP,TOTAL,CAF_PAS,2007,M03,108248
FIN,TOTAL,CAF_PAS,2007,M03,16909
FRA,TOTAL,CAF_PAS,2007,M03,118503
HRV,TOTAL,CAF_PAS,2007,M03,
HUN,TOTAL,CAF_PAS,2007,M03,8581
IRL,TOTAL,CAF_PAS,2007,M03,19871
ISL,TOTAL,CAF_PAS,2007,M03,1238
ITA,TOTAL,CAF_PAS,2007,M03,87916
LTU,TOTAL,CAF_PAS,2007,M03,2678
LUX,TOTAL,CAF_PAS,2007,M03,3213
LVA,TOTAL,CAF_PAS,2007,M03,3157
MNE,TOTAL,CAF_PAS,2007,M03,
MKD,TOTAL,CAF_PAS,2007,M03,
MLT,TOTAL,CAF_PAS,2007,M03,1778
NLD,TOTAL,CAF_PAS,2007,M03,38149
NOR,TOTAL,CAF_PAS,2007,M03,35653
POL,TOTAL,CAF_PAS,2007,M03,18197
PRT,TOTAL,CAF_PAS,2007,M03,19277
ROU,TOTAL,CAF_PAS,2007,M03,6739
RS,TOTAL,CAF_PAS,2007,M03,
SWE,TOTAL,CAF_PAS,2007,M03,28654
SVN,TOTAL,CAF_PAS,2007,M03,2137
SVK,TOTAL,CAF_PAS,2007,M03,1883
TUR,TOTAL,CAF_PAS,2007,M03,
GBR,TOTAL,CAF_PAS,2007,M03,155698
AUT,INTL,CAF_PAS,2007,M02,19985
BEL,INTL,CAF_PAS,2007,M02,17773
BGR,INTL,CAF_PAS,2007,M02,2378
CHE,INTL,CAF_PAS,2007,M02,28671
CYP,INTL,CAF_PAS,2007,M02,3155
CZE,INTL,CAF_PAS,2007,M02,10721
DEU,INTL,CAF_PAS,2007,M02,97313
DNK,INTL,CAF_PAS,2007,M02,17887
EST,INTL,CAF_PAS,2007,M02,1751
GRC,INTL,CAF_PAS,2007,M02,7783
ESP,INTL,CAF_PAS,2007,M02,54740
FIN,INTL,CAF_PAS,2007,M02,9508
FRA,INTL,CAF_PAS,2007,M02,73161
HRV,INTL,CAF_PAS,2007,M02,
HUN,INTL,CAF_PAS,2007,M02,7303
IRL,INTL,CAF_PAS,2007,M02,15632
ISL,INTL,CAF_PAS,2007,M02,1027
ITA,INTL,CAF_PAS,2007,M02,54788
LTU,INTL,CAF_PAS,2007,M02,2360
LUX,INTL,CAF_PAS,2007,M02,2874
LVA,INTL,CAF_PAS,2007,M02,2738
MNE,INTL,CAF_PAS,2007,M02,
MKD,INTL,CAF_PAS,2007,M02,
MLT,INTL,CAF_PAS,2007,M02,1386
NLD,INTL,CAF_PAS,2007,M02,32637
NOR,INTL,CAF_PAS,2007,M02,12422
POL,INTL,CAF_PAS,2007,M02,13208
PRT,INTL,CAF_PAS,2007,M02,13938
ROU,INTL,CAF_PAS,2007,M02,6007
RS,INTL,CAF_PAS,2007,M02,
SWE,INTL,CAF_PAS,2007,M02,14693
SVN,INTL,CAF_PAS,2007,M02,1899
SVK,INTL,CAF_PAS,2007,M02,1511
TUR,INTL,CAF_PAS,2007,M02,
GBR,INTL,CAF_PAS,2007,M02,100899
AUT,"NAT",CAF_PAS,2007,M02,1519
BEL,"NAT",CAF_PAS,2007,M02,660
BGR,"NAT",CAF_PAS,2007,M02,166
CHE,"NAT",CAF_PAS,2007,M02,997
CYP,"NAT",CAF_PAS,2007,M02,154
CZE,"NAT",CAF_PAS,2007,M02,747
