country,coverage,year,quarter,passengers
FRA,INTL,1996,Q3,
HRV,INTL,1996,Q3,
HUN,INTL,1996,Q3,
IRL,INTL,1996,Q3,
ISL,INTL,1996,Q3,
ITA,INTL,1996,Q3,
LTU,INTL,1996,Q3,
LUX,INTL,1996,Q3,
LVA,INTL,1996,Q3,
MNE,INTL,1996,Q3,
MKD,INTL,1996,Q3,
MLT,INTL,1996,Q3,
NLD,INTL,1996,Q3,
NOR,INTL,1996,Q3,
POL,INTL,1996,Q3,
PRT,INTL,1996,Q3,
ROU,INTL,1996,Q3,
RS,INTL,1996,Q3,
SWE,INTL,1996,Q3,
SVN,INTL,1996,Q3,
SVK,INTL,1996,Q3,
TUR,INTL,1996,Q3,
GBR,INTL,1996,Q3,
AUT,"NAT",1996,Q3,
BEL,"NAT",1996,Q3,
BGR,"NAT",1996,Q3,
CHE,"NAT",1996,Q3,377464
CYP,"NAT",1996,Q3,
CZE,"NAT",1996,Q3,
DEU,"NAT",1996,Q3,
DNK,"NAT",1996,Q3,
EST,"NAT",1996,Q3,
GRC,"NAT",1996,Q3,
ESP,"NAT",1996,Q3,
FIN,"NAT",1996,Q3,
FRA,"NAT",1996,Q3,
HRV,"NAT",1996,Q3,
HUN,"NAT",1996,Q3,
IRL,"NAT",1996,Q3,
ISL,"NAT",1996,Q3,
ITA,"NAT",1996,Q3,
LTU,"NAT",1996,Q3,
LUX,"NAT",1996,Q3,
LVA,"NAT",1996,Q3,
MNE,"NAT",1996,Q3,
MKD,"NAT",1996,Q3,
MLT,"NAT",1996,Q3,
NLD,"NAT",1996,Q3,
NOR,"NAT",1996,Q3,
POL,"NAT",1996,Q3,
PRT,"NAT",1996,Q3,
ROU,"NAT",1996,Q3,
RS,"NAT",1996,Q3,
SWE,"NAT",1996,Q3,
SVN,"NAT",1996,Q3,
SVK,"NAT",1996,Q3,
TUR,"NAT",1996,Q3,
GBR,"NAT",1996,Q3,
AUT,TOTAL,1996,Q3,
BEL,TOTAL,1996,Q3,
BGR,TOTAL,1996,Q3,
CHE,TOTAL,1996,Q3,6304763
CYP,TOTAL,1996,Q3,
CZE,TOTAL,1996,Q3,
DEU,TOTAL,1996,Q3,
DNK,TOTAL,1996,Q3,
EST,TOTAL,1996,Q3,
GRC,TOTAL,1996,Q3,
ESP,TOTAL,1996,Q3,
FIN,TOTAL,1996,Q3,
FRA,TOTAL,1996,Q3,
HRV,TOTAL,1996,Q3,
HUN,TOTAL,1996,Q3,
IRL,TOTAL,1996,Q3,
ISL,TOTAL,1996,Q3,
ITA,TOTAL,1996,Q3,
LTU,TOTAL,1996,Q3,
LUX,TOTAL,1996,Q3,
LVA,TOTAL,1996,Q3,
MNE,TOTAL,1996,Q3,
MKD,TOTAL,1996,Q3,
MLT,TOTAL,1996,Q3,
NLD,TOTAL,1996,Q3,
NOR,TOTAL,1996,Q3,
POL,TOTAL,1996,Q3,
PRT,TOTAL,1996,Q3,
ROU,TOTAL,1996,Q3,
RS,TOTAL,1996,Q3,
SWE,TOTAL,1996,Q3,
SVN,TOTAL,1996,Q3,
SVK,TOTAL,1996,Q3,
TUR,TOTAL,1996,Q3,
GBR,TOTAL,1996,Q3,
AUT,INTL,1996,Q2,
BEL,INTL,1996,Q2,
BGR,INTL,1996,Q2,
CHE,INTL,1996,Q2,5279583
CYP,INTL,1996,Q2,
CZE,INTL,1996,Q2,
DEU,INTL,1996,Q2,
DNK,INTL,1996,Q2,
EST,INTL,1996,Q2,
GRC,INTL,1996,Q2,
ESP,INTL,1996,Q2,
FIN,INTL,1996,Q2,
FRA,INTL,1996,Q2,
HRV,INTL,1996,Q2,
HUN,INTL,1996,Q2,
IRL,INTL,1996,Q2,
ISL,INTL,1996,Q2,
ITA,INTL,1996,Q2,
LTU,INTL,1996,Q2,
LUX,INTL,1996,Q2,
LVA,INTL,1996,Q2,
MNE,INTL,1996,Q2,
MKD,INTL,1996,Q2,
MLT,INTL,1996,Q2,
NLD,INTL,1996,Q2,
NOR,INTL,1996,Q2,
POL,INTL,1996,Q2,
PRT,INTL,1996,Q2,
ROU,INTL,1996,Q2,
RS,INTL,1996,Q2,
SWE,INTL,1996,Q2,
SVN,INTL,1996,Q2,
SVK,INTL,1996,Q2,
TUR,INTL,1996,Q2,
GBR,INTL,1996,Q2,
AUT,"NAT",1996,Q2,
BEL,"NAT",1996,Q2,
BGR,"NAT",1996,Q2,
CHE,"NAT",1996,Q2,384165
CYP,"NAT",1996,Q2,
CZE,"NAT",1996,Q2,
DEU,"NAT",1996,Q2,
DNK,"NAT",1996,Q2,
EST,"NAT",1996,Q2,
GRC,"NAT",1996,Q2,
ESP,"NAT",1996,Q2,
FIN,"NAT",1996,Q2,
FRA,"NAT",1996,Q2,
HRV,"NAT",1996,Q2,
HUN,"NAT",1996,Q2,
IRL,"NAT",1996,Q2,
ISL,"NAT",1996,Q2,
ITA,"NAT",1996,Q2,
LTU,"NAT",1996,Q2,
LUX,"NAT",1996,Q2,
LVA,"NAT",1996,Q2,
MNE,"NAT",1996,Q2,
MKD,"NAT",1996,Q2,
MLT,"NAT",1996,Q2,
NLD,"NAT",1996,Q2,
NOR,"NAT",1996,Q2,
POL,"NAT",1996,Q2,
PRT,"NAT",1996,Q2,
ROU,"NAT",1996,Q2,
RS,"NAT",1996,Q2,
SWE,"NAT",1996,Q2,
SVN,"NAT",1996,Q2,
SVK,"NAT",1996,Q2,
TUR,"NAT",1996,Q2,
GBR,"NAT",1996,Q2,
AUT,TOTAL,1996,Q2,
BEL,TOTAL,1996,Q2,
BGR,TOTAL,1996,Q2,
CHE,TOTAL,1996,Q2,5663748
CYP,TOTAL,1996,Q2,
CZE,TOTAL,1996,Q2,
DEU,TOTAL,1996,Q2,
DNK,TOTAL,1996,Q2,
EST,TOTAL,1996,Q2,
GRC,TOTAL,1996,Q2,
ESP,TOTAL,1996,Q2,
FIN,TOTAL,1996,Q2,
FRA,TOTAL,1996,Q2,
HRV,TOTAL,1996,Q2,
HUN,TOTAL,1996,Q2,
IRL,TOTAL,1996,Q2,
ISL,TOTAL,1996,Q2,
ITA,TOTAL,1996,Q2,
LTU,TOTAL,1996,Q2,
LUX,TOTAL,1996,Q2,
LVA,TOTAL,1996,Q2,
MNE,TOTAL,1996,Q2,
MKD,TOTAL,1996,Q2,
MLT,TOTAL,1996,Q2,
NLD,TOTAL,1996,Q2,
NOR,TOTAL,1996,Q2,
POL,TOTAL,1996,Q2,
PRT,TOTAL,1996,Q2,
ROU,TOTAL,1996,Q2,
RS,TOTAL,1996,Q2,
SWE,TOTAL,1996,Q2,
SVN,TOTAL,1996,Q2,
SVK,TOTAL,1996,Q2,
TUR,TOTAL,1996,Q2,
GBR,TOTAL,1996,Q2,
AUT,INTL,1996,Q1,
BEL,INTL,1996,Q1,
BGR,INTL,1996,Q1,
CHE,INTL,1996,Q1,4520404
CYP,INTL,1996,Q1,
CZE,INTL,1996,Q1,
DEU,INTL,1996,Q1,
DNK,INTL,1996,Q1,
EST,INTL,1996,Q1,
GRC,INTL,1996,Q1,
ESP,INTL,1996,Q1,
FIN,INTL,1996,Q1,
FRA,INTL,1996,Q1,
HRV,INTL,1996,Q1,
HUN,INTL,1996,Q1,
IRL,INTL,1996,Q1,
ISL,INTL,1996,Q1,
ITA,INTL,1996,Q1,
LTU,INTL,1996,Q1,
LUX,INTL,1996,Q1,
LVA,INTL,1996,Q1,
MNE,INTL,1996,Q1,
MKD,INTL,1996,Q1,
MLT,INTL,1996,Q1,
NLD,INTL,1996,Q1,
NOR,INTL,1996,Q1,
POL,INTL,1996,Q1,
PRT,INTL,1996,Q1,
ROU,INTL,1996,Q1,
RS,INTL,1996,Q1,
SWE,INTL,1996,Q1,
SVN,INTL,1996,Q1,
SVK,INTL,1996,Q1,
TUR,INTL,1996,Q1,
GBR,INTL,1996,Q1,
AUT,"NAT",1996,Q1,
BEL,"NAT",1996,Q1,
BGR,"NAT",1996,Q1,
CHE,"NAT",1996,Q1,334319
CYP,"NAT",1996,Q1,
CZE,"NAT",1996,Q1,
DEU,"NAT",1996,Q1,
DNK,"NAT",1996,Q1,
EST,"NAT",1996,Q1,
GRC,"NAT",1996,Q1,
ESP,"NAT",1996,Q1,
FIN,"NAT",1996,Q1,
FRA,"NAT",1996,Q1,
HRV,"NAT",1996,Q1,
HUN,"NAT",1996,Q1,
IRL,"NAT",1996,Q1,
ISL,"NAT",1996,Q1,
ITA,"NAT",1996,Q1,
LTU,"NAT",1996,Q1,
LUX,"NAT",1996,Q1,
LVA,"NAT",1996,Q1,
MNE,"NAT",1996,Q1,
MKD,"NAT",1996,Q1,
MLT,"NAT",1996,Q1,
NLD,"NAT",1996,Q1,
NOR,"NAT",1996,Q1,
POL,"NAT",1996,Q1,
PRT,"NAT",1996,Q1,
ROU,"NAT",1996,Q1,
RS,"NAT",1996,Q1,
SWE,"NAT",1996,Q1,
SVN,"NAT",1996,Q1,
SVK,"NAT",1996,Q1,
TUR,"NAT",1996,Q1,
GBR,"NAT",1996,Q1,
AUT,TOTAL,1996,Q1,
BEL,TOTAL,1996,Q1,
BGR,TOTAL,1996,Q1,
CHE,TOTAL,1996,Q1,4854723
CYP,TOTAL,1996,Q1,
CZE,TOTAL,1996,Q1,
DEU,TOTAL,1996,Q1,
DNK,TOTAL,1996,Q1,
EST,TOTAL,1996,Q1,
GRC,TOTAL,1996,Q1,
ESP,TOTAL,1996,Q1,
FIN,TOTAL,1996,Q1,
FRA,TOTAL,1996,Q1,
HRV,TOTAL,1996,Q1,
HUN,TOTAL,1996,Q1,
IRL,TOTAL,1996,Q1,
ISL,TOTAL,1996,Q1,
ITA,TOTAL,1996,Q1,
LTU,TOTAL,1996,Q1,
LUX,TOTAL,1996,Q1,
LVA,TOTAL,1996,Q1,
MNE,TOTAL,1996,Q1,
MKD,TOTAL,1996,Q1,
MLT,TOTAL,1996,Q1,
NLD,TOTAL,1996,Q1,
NOR,TOTAL,1996,Q1,
POL,TOTAL,1996,Q1,
PRT,TOTAL,1996,Q1,
ROU,TOTAL,1996,Q1,
RS,TOTAL,1996,Q1,
SWE,TOTAL,1996,Q1,
SVN,TOTAL,1996,Q1,
SVK,TOTAL,1996,Q1,
TUR,TOTAL,1996,Q1,
GBR,TOTAL,1996,Q1,
AUT,INTL,1995,Q4,
BEL,INTL,1995,Q4,
BGR,INTL,1995,Q4,
CHE,INTL,1995,Q4,4883364
CYP,INTL,1995,Q4,
CZE,INTL,1995,Q4,
DEU,INTL,1995,Q4,
DNK,INTL,1995,Q4,
EST,INTL,1995,Q4,
GRC,INTL,1995,Q4,
ESP,INTL,1995,Q4,
FIN,INTL,1995,Q4,
FRA,INTL,1995,Q4,
HRV,INTL,1995,Q4,
HUN,INTL,1995,Q4,
IRL,INTL,1995,Q4,
ISL,INTL,1995,Q4,
ITA,INTL,1995,Q4,
LTU,INTL,1995,Q4,
LUX,INTL,1995,Q4,
LVA,INTL,1995,Q4,
MNE,INTL,1995,Q4,
MKD,INTL,1995,Q4,
MLT,INTL,1995,Q4,
NLD,INTL,1995,Q4,
NOR,INTL,1995,Q4,
POL,INTL,1995,Q4,
PRT,INTL,1995,Q4,
ROU,INTL,1995,Q4,
RS,INTL,1995,Q4,
SWE,INTL,1995,Q4,
SVN,INTL,1995,Q4,
SVK,INTL,1995,Q4,
TUR,INTL,1995,Q4,
GBR,INTL,1995,Q4,
AUT,"NAT",1995,Q4,
BEL,"NAT",1995,Q4,
BGR,"NAT",1995,Q4,
CHE,"NAT",1995,Q4,360960
CYP,"NAT",1995,Q4,
CZE,"NAT",1995,Q4,
DEU,"NAT",1995,Q4,
DNK,"NAT",1995,Q4,
EST,"NAT",1995,Q4,
GRC,"NAT",1995,Q4,
ESP,"NAT",1995,Q4,
FIN,"NAT",1995,Q4,
FRA,"NAT",1995,Q4,
HRV,"NAT",1995,Q4,
HUN,"NAT",1995,Q4,
IRL,"NAT",1995,Q4,
ISL,"NAT",1995,Q4,
ITA,"NAT",1995,Q4,
LTU,"NAT",1995,Q4,
LUX,"NAT",1995,Q4,
LVA,"NAT",1995,Q4,
MNE,"NAT",1995,Q4,
MKD,"NAT",1995,Q4,
MLT,"NAT",1995,Q4,
NLD,"NAT",1995,Q4,
NOR,"NAT",1995,Q4,
POL,"NAT",1995,Q4,
PRT,"NAT",1995,Q4,
ROU,"NAT",1995,Q4,
RS,"NAT",1995,Q4,
SWE,"NAT",1995,Q4,
SVN,"NAT",1995,Q4,
SVK,"NAT",1995,Q4,
TUR,"NAT",1995,Q4,
GBR,"NAT",1995,Q4,
AUT,TOTAL,1995,Q4,
BEL,TOTAL,1995,Q4,
BGR,TOTAL,1995,Q4,
CHE,TOTAL,1995,Q4,5244324
CYP,TOTAL,1995,Q4,
CZE,TOTAL,1995,Q4,
DEU,TOTAL,1995,Q4,
DNK,TOTAL,1995,Q4,
EST,TOTAL,1995,Q4,
GRC,TOTAL,1995,Q4,
ESP,TOTAL,1995,Q4,
FIN,TOTAL,1995,Q4,
FRA,TOTAL,1995,Q4,
HRV,TOTAL,1995,Q4,
HUN,TOTAL,1995,Q4,
IRL,TOTAL,1995,Q4,
ISL,TOTAL,1995,Q4,
ITA,TOTAL,1995,Q4,
LTU,TOTAL,1995,Q4,
LUX,TOTAL,1995,Q4,
LVA,TOTAL,1995,Q4,
MNE,TOTAL,1995,Q4,
MKD,TOTAL,1995,Q4,
MLT,TOTAL,1995,Q4,
NLD,TOTAL,1995,Q4,
NOR,TOTAL,1995,Q4,
POL,TOTAL,1995,Q4,
PRT,TOTAL,1995,Q4,
ROU,TOTAL,1995,Q4,
RS,TOTAL,1995,Q4,
SWE,TOTAL,1995,Q4,
SVN,TOTAL,1995,Q4,
SVK,TOTAL,1995,Q4,
TUR,TOTAL,1995,Q4,
GBR,TOTAL,1995,Q4,
AUT,INTL,1995,Q3,
BEL,INTL,1995,Q3,
BGR,INTL,1995,Q3,
CHE,INTL,1995,Q3,5829522
CYP,INTL,1995,Q3,
CZE,INTL,1995,Q3,
DEU,INTL,1995,Q3,
DNK,INTL,1995,Q3,
EST,INTL,1995,Q3,
GRC,INTL,1995,Q3,
ESP,INTL,1995,Q3,
FIN,INTL,1995,Q3,
FRA,INTL,1995,Q3,
HRV,INTL,1995,Q3,
HUN,INTL,1995,Q3,
IRL,INTL,1995,Q3,
ISL,INTL,1995,Q3,
ITA,INTL,1995,Q3,
LTU,INTL,1995,Q3,
LUX,INTL,1995,Q3,
LVA,INTL,1995,Q3,
MNE,INTL,1995,Q3,
MKD,INTL,1995,Q3,
MLT,INTL,1995,Q3,
NLD,INTL,1995,Q3,
NOR,INTL,1995,Q3,
POL,INTL,1995,Q3,
PRT,INTL,1995,Q3,
ROU,INTL,1995,Q3,
RS,INTL,1995,Q3,
SWE,INTL,1995,Q3,
SVN,INTL,1995,Q3,
SVK,INTL,1995,Q3,
TUR,INTL,1995,Q3,
GBR,INTL,1995,Q3,
AUT,"NAT",1995,Q3,
BEL,"NAT",1995,Q3,
BGR,"NAT",1995,Q3,
CHE,"NAT",1995,Q3,368707
CYP,"NAT",1995,Q3,
CZE,"NAT",1995,Q3,
DEU,"NAT",1995,Q3,
DNK,"NAT",1995,Q3,
EST,"NAT",1995,Q3,
GRC,"NAT",1995,Q3,
ESP,"NAT",1995,Q3,
FIN,"NAT",1995,Q3,
FRA,"NAT",1995,Q3,
HRV,"NAT",1995,Q3,
HUN,"NAT",1995,Q3,
IRL,"NAT",1995,Q3,
ISL,"NAT",1995,Q3,
ITA,"NAT",1995,Q3,
LTU,"NAT",1995,Q3,
LUX,"NAT",1995,Q3,
LVA,"NAT",1995,Q3,
MNE,"NAT",1995,Q3,
MKD,"NAT",1995,Q3,
MLT,"NAT",1995,Q3,
NLD,"NAT",1995,Q3,
NOR,"NAT",1995,Q3,
POL,"NAT",1995,Q3,
PRT,"NAT",1995,Q3,
ROU,"NAT",1995,Q3,
RS,"NAT",1995,Q3,
SWE,"NAT",1995,Q3,
SVN,"NAT",1995,Q3,
SVK,"NAT",1995,Q3,
TUR,"NAT",1995,Q3,
GBR,"NAT",1995,Q3,
AUT,TOTAL,1995,Q3,
BEL,TOTAL,1995,Q3,
BGR,TOTAL,1995,Q3,
CHE,TOTAL,1995,Q3,6198229
CYP,TOTAL,1995,Q3,
CZE,TOTAL,1995,Q3,
DEU,TOTAL,1995,Q3,
DNK,TOTAL,1995,Q3,
EST,TOTAL,1995,Q3,
GRC,TOTAL,1995,Q3,
ESP,TOTAL,1995,Q3,
FIN,TOTAL,1995,Q3,
FRA,TOTAL,1995,Q3,
HRV,TOTAL,1995,Q3,
HUN,TOTAL,1995,Q3,
IRL,TOTAL,1995,Q3,
ISL,TOTAL,1995,Q3,
ITA,TOTAL,1995,Q3,
LTU,TOTAL,1995,Q3,
LUX,TOTAL,1995,Q3,
LVA,TOTAL,1995,Q3,
MNE,TOTAL,1995,Q3,
MKD,TOTAL,1995,Q3,
MLT,TOTAL,1995,Q3,
NLD,TOTAL,1995,Q3,
NOR,TOTAL,1995,Q3,
POL,TOTAL,1995,Q3,
PRT,TOTAL,1995,Q3,
ROU,TOTAL,1995,Q3,
RS,TOTAL,1995,Q3,
SWE,TOTAL,1995,Q3,
SVN,TOTAL,1995,Q3,
SVK,TOTAL,1995,Q3,
TUR,TOTAL,1995,Q3,
GBR,TOTAL,1995,Q3,
AUT,INTL,1995,Q2,
BEL,INTL,1995,Q2,
BGR,INTL,1995,Q2,
CHE,INTL,1995,Q2,5188382
CYP,INTL,1995,Q2,
CZE,INTL,1995,Q2,
DEU,INTL,1995,Q2,
DNK,INTL,1995,Q2,
EST,INTL,1995,Q2,
GRC,INTL,1995,Q2,
ESP,INTL,1995,Q2,
FIN,INTL,1995,Q2,
FRA,INTL,1995,Q2,
HRV,INTL,1995,Q2,
HUN,INTL,1995,Q2,
IRL,INTL,1995,Q2,
ISL,INTL,1995,Q2,
ITA,INTL,1995,Q2,
LTU,INTL,1995,Q2,
LUX,INTL,1995,Q2,
LVA,INTL,1995,Q2,
MNE,INTL,1995,Q2,
MKD,INTL,1995,Q2,
MLT,INTL,1995,Q2,
NLD,INTL,1995,Q2,
NOR,INTL,1995,Q2,
POL,INTL,1995,Q2,
PRT,INTL,1995,Q2,
ROU,INTL,1995,Q2,
RS,INTL,1995,Q2,
SWE,INTL,1995,Q2,
SVN,INTL,1995,Q2,
SVK,INTL,1995,Q2,
TUR,INTL,1995,Q2,
GBR,INTL,1995,Q2,
AUT,"NAT",1995,Q2,
BEL,"NAT",1995,Q2,
BGR,"NAT",1995,Q2,
CHE,"NAT",1995,Q2,369930
CYP,"NAT",1995,Q2,
CZE,"NAT",1995,Q2,
DEU,"NAT",1995,Q2,
DNK,"NAT",1995,Q2,
EST,"NAT",1995,Q2,
GRC,"NAT",1995,Q2,
ESP,"NAT",1995,Q2,
FIN,"NAT",1995,Q2,
FRA,"NAT",1995,Q2,
HRV,"NAT",1995,Q2,
HUN,"NAT",1995,Q2,
IRL,"NAT",1995,Q2,
ISL,"NAT",1995,Q2,
ITA,"NAT",1995,Q2,
LTU,"NAT",1995,Q2,
LUX,"NAT",1995,Q2,
LVA,"NAT",1995,Q2,
MNE,"NAT",1995,Q2,
MKD,"NAT",1995,Q2,
MLT,"NAT",1995,Q2,
NLD,"NAT",1995,Q2,
NOR,"NAT",1995,Q2,
POL,"NAT",1995,Q2,
PRT,"NAT",1995,Q2,
ROU,"NAT",1995,Q2,
RS,"NAT",1995,Q2,
SWE,"NAT",1995,Q2,
SVN,"NAT",1995,Q2,
SVK,"NAT",1995,Q2,
TUR,"NAT",1995,Q2,
GBR,"NAT",1995,Q2,
AUT,TOTAL,1995,Q2,
BEL,TOTAL,1995,Q2,
BGR,TOTAL,1995,Q2,
CHE,TOTAL,1995,Q2,5558312
CYP,TOTAL,1995,Q2,
CZE,TOTAL,1995,Q2,
DEU,TOTAL,1995,Q2,
DNK,TOTAL,1995,Q2,
EST,TOTAL,1995,Q2,
GRC,TOTAL,1995,Q2,
ESP,TOTAL,1995,Q2,
FIN,TOTAL,1995,Q2,
FRA,TOTAL,1995,Q2,
HRV,TOTAL,1995,Q2,
HUN,TOTAL,1995,Q2,
IRL,TOTAL,1995,Q2,
ISL,TOTAL,1995,Q2,
ITA,TOTAL,1995,Q2,
LTU,TOTAL,1995,Q2,
LUX,TOTAL,1995,Q2,
LVA,TOTAL,1995,Q2,
MNE,TOTAL,1995,Q2,
MKD,TOTAL,1995,Q2,
MLT,TOTAL,1995,Q2,
NLD,TOTAL,1995,Q2,
NOR,TOTAL,1995,Q2,
POL,TOTAL,1995,Q2,
PRT,TOTAL,1995,Q2,
ROU,TOTAL,1995,Q2,
RS,TOTAL,1995,Q2,
SWE,TOTAL,1995,Q2,
SVN,TOTAL,1995,Q2,
SVK,TOTAL,1995,Q2,
TUR,TOTAL,1995,Q2,
GBR,TOTAL,1995,Q2,
AUT,INTL,1995,Q1,
BEL,INTL,1995,Q1,
BGR,INTL,1995,Q1,
CHE,INTL,1995,Q1,4361110
CYP,INTL,1995,Q1,
CZE,INTL,1995,Q1,
DEU,INTL,1995,Q1,
DNK,INTL,1995,Q1,
EST,INTL,1995,Q1,
GRC,INTL,1995,Q1,
ESP,INTL,1995,Q1,
FIN,INTL,1995,Q1,
FRA,INTL,1995,Q1,
HRV,INTL,1995,Q1,
HUN,INTL,1995,Q1,
IRL,INTL,1995,Q1,
ISL,INTL,1995,Q1,
ITA,INTL,1995,Q1,
LTU,INTL,1995,Q1,
LUX,INTL,1995,Q1,
LVA,INTL,1995,Q1,
MNE,INTL,1995,Q1,
MKD,INTL,1995,Q1,
MLT,INTL,1995,Q1,
NLD,INTL,1995,Q1,
NOR,INTL,1995,Q1,
POL,INTL,1995,Q1,
PRT,INTL,1995,Q1,
ROU,INTL,1995,Q1,
RS,INTL,1995,Q1,
SWE,INTL,1995,Q1,
SVN,INTL,1995,Q1,
SVK,INTL,1995,Q1,
TUR,INTL,1995,Q1,
GBR,INTL,1995,Q1,
AUT,"NAT",1995,Q1,
BEL,"NAT",1995,Q1,
BGR,"NAT",1995,Q1,
CHE,"NAT",1995,Q1,317077
CYP,"NAT",1995,Q1,
CZE,"NAT",1995,Q1,
DEU,"NAT",1995,Q1,
DNK,"NAT",1995,Q1,
EST,"NAT",1995,Q1,
GRC,"NAT",1995,Q1,
ESP,"NAT",1995,Q1,
FIN,"NAT",1995,Q1,
FRA,"NAT",1995,Q1,
HRV,"NAT",1995,Q1,
HUN,"NAT",1995,Q1,
IRL,"NAT",1995,Q1,
ISL,"NAT",1995,Q1,
ITA,"NAT",1995,Q1,
LTU,"NAT",1995,Q1,
LUX,"NAT",1995,Q1,
LVA,"NAT",1995,Q1,
MNE,"NAT",1995,Q1,
MKD,"NAT",1995,Q1,
MLT,"NAT",1995,Q1,
NLD,"NAT",1995,Q1,
NOR,"NAT",1995,Q1,
POL,"NAT",1995,Q1,
PRT,"NAT",1995,Q1,
ROU,"NAT",1995,Q1,
RS,"NAT",1995,Q1,
SWE,"NAT",1995,Q1,
SVN,"NAT",1995,Q1,
SVK,"NAT",1995,Q1,
TUR,"NAT",1995,Q1,
GBR,"NAT",1995,Q1,
AUT,TOTAL,1995,Q1,
BEL,TOTAL,1995,Q1,
BGR,TOTAL,1995,Q1,
CHE,TOTAL,1995,Q1,4678187
CYP,TOTAL,1995,Q1,
CZE,TOTAL,1995,Q1,
DEU,TOTAL,1995,Q1,
DNK,TOTAL,1995,Q1,
EST,TOTAL,1995,Q1,
GRC,TOTAL,1995,Q1,
ESP,TOTAL,1995,Q1,
FIN,TOTAL,1995,Q1,
FRA,TOTAL,1995,Q1,
HRV,TOTAL,1995,Q1,
HUN,TOTAL,1995,Q1,
IRL,TOTAL,1995,Q1,
ISL,TOTAL,1995,Q1,
ITA,TOTAL,1995,Q1,
LTU,TOTAL,1995,Q1,
LUX,TOTAL,1995,Q1,
LVA,TOTAL,1995,Q1,
MNE,TOTAL,1995,Q1,
MKD,TOTAL,1995,Q1,
MLT,TOTAL,1995,Q1,
NLD,TOTAL,1995,Q1,
NOR,TOTAL,1995,Q1,
POL,TOTAL,1995,Q1,
PRT,TOTAL,1995,Q1,
ROU,TOTAL,1995,Q1,
RS,TOTAL,1995,Q1,
SWE,TOTAL,1995,Q1,
SVN,TOTAL,1995,Q1,
SVK,TOTAL,1995,Q1,
TUR,TOTAL,1995,Q1,
GBR,TOTAL,1995,Q1,
AUT,INTL,1994,Q4,
BEL,INTL,1994,Q4,
BGR,INTL,1994,Q4,
CHE,INTL,1994,Q4,4580546
CYP,INTL,1994,Q4,
CZE,INTL,1994,Q4,
DEU,INTL,1994,Q4,
DNK,INTL,1994,Q4,
EST,INTL,1994,Q4,
GRC,INTL,1994,Q4,
ESP,INTL,1994,Q4,
FIN,INTL,1994,Q4,
FRA,INTL,1994,Q4,
HRV,INTL,1994,Q4,
HUN,INTL,1994,Q4,
IRL,INTL,1994,Q4,
ISL,INTL,1994,Q4,
ITA,INTL,1994,Q4,
LTU,INTL,1994,Q4,
LUX,INTL,1994,Q4,
LVA,INTL,1994,Q4,
MNE,INTL,1994,Q4,
MKD,INTL,1994,Q4,
MLT,INTL,1994,Q4,
NLD,INTL,1994,Q4,
NOR,INTL,1994,Q4,
POL,INTL,1994,Q4,
PRT,INTL,1994,Q4,
ROU,INTL,1994,Q4,
RS,INTL,1994,Q4,
SWE,INTL,1994,Q4,
SVN,INTL,1994,Q4,
SVK,INTL,1994,Q4,
TUR,INTL,1994,Q4,
GBR,INTL,1994,Q4,
AUT,"NAT",1994,Q4,
BEL,"NAT",1994,Q4,
BGR,"NAT",1994,Q4,
CHE,"NAT",1994,Q4,337675
CYP,"NAT",1994,Q4,
CZE,"NAT",1994,Q4,
DEU,"NAT",1994,Q4,
DNK,"NAT",1994,Q4,
EST,"NAT",1994,Q4,
GRC,"NAT",1994,Q4,
ESP,"NAT",1994,Q4,
FIN,"NAT",1994,Q4,
FRA,"NAT",1994,Q4,
HRV,"NAT",1994,Q4,
HUN,"NAT",1994,Q4,
IRL,"NAT",1994,Q4,
ISL,"NAT",1994,Q4,
ITA,"NAT",1994,Q4,
LTU,"NAT",1994,Q4,
LUX,"NAT",1994,Q4,
LVA,"NAT",1994,Q4,
MNE,"NAT",1994,Q4,
MKD,"NAT",1994,Q4,
MLT,"NAT",1994,Q4,
NLD,"NAT",1994,Q4,
NOR,"NAT",1994,Q4,
POL,"NAT",1994,Q4,
PRT,"NAT",1994,Q4,
ROU,"NAT",1994,Q4,
RS,"NAT",1994,Q4,
SWE,"NAT",1994,Q4,
SVN,"NAT",1994,Q4,
SVK,"NAT",1994,Q4,
TUR,"NAT",1994,Q4,
GBR,"NAT",1994,Q4,
AUT,TOTAL,1994,Q4,
BEL,TOTAL,1994,Q4,
BGR,TOTAL,1994,Q4,
CHE,TOTAL,1994,Q4,4918221
CYP,TOTAL,1994,Q4,
CZE,TOTAL,1994,Q4,
DEU,TOTAL,1994,Q4,
DNK,TOTAL,1994,Q4,
EST,TOTAL,1994,Q4,
GRC,TOTAL,1994,Q4,
ESP,TOTAL,1994,Q4,
FIN,TOTAL,1994,Q4,
FRA,TOTAL,1994,Q4,
HRV,TOTAL,1994,Q4,
HUN,TOTAL,1994,Q4,
IRL,TOTAL,1994,Q4,
ISL,TOTAL,1994,Q4,
ITA,TOTAL,1994,Q4,
LTU,TOTAL,1994,Q4,
LUX,TOTAL,1994,Q4,
LVA,TOTAL,1994,Q4,
MNE,TOTAL,1994,Q4,
MKD,TOTAL,1994,Q4,
MLT,TOTAL,1994,Q4,
NLD,TOTAL,1994,Q4,
NOR,TOTAL,1994,Q4,
POL,TOTAL,1994,Q4,
PRT,TOTAL,1994,Q4,
ROU,TOTAL,1994,Q4,
